name,market,n,wins,losses,win_rate,profit_factor,avg_r,total_r,max_dd_r,confidence,rank,recommendation,filters,symbol,entry_type,exit_type,sl_type,tp_type,trailing_sl_type,trend,structure,CHoCH,BOS,MSS,FVG,OB,displacement,session,score_gate,market_key,filter_score_gate,filter_direction,filter_session,filter_h4,filter_h1,filter_ob,filter_mss_type,filter_mss,filter_fvg_displacement,filter_skip_no_displacement,filter_regime,filter_skip_regime,filter_volatility,filter_news_filter,filter_exit_model,filter_ob_present
combo_score_gate=14_direction=long_regime=TRENDING,NSE,25,16,9,64.0,4.7089,1.3352,33.38,3.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'direction': 'long', 'regime': 'TRENDING'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,14,nse,14.0,long,,,,,,,,,TRENDING,,,,,
combo_score_gate=14_direction=long_regime=TRENDING_ob_present=True,NSE,25,16,9,64.0,4.7089,1.3352,33.38,3.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'direction': 'long', 'regime': 'TRENDING', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,14,nse,14.0,long,,,,,,,,,TRENDING,,,,,True
combo_score_gate=14_direction=long,NSE,30,20,10,66.67,4.686,1.2287,36.86,2.51,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'direction': 'long'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,14,nse,14.0,long,,,,,,,,,,,,,,
combo_score_gate=14_direction=long_ob_present=True,NSE,30,20,10,66.67,4.686,1.2287,36.86,2.51,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'direction': 'long', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,14,nse,14.0,long,,,,,,,,,,,,,,True
combo_score_gate=14_direction=long_mss_type=CHOCH,NSE,28,18,10,64.29,4.135,1.1196,31.35,3.51,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'direction': 'long', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,14,nse,14.0,long,,,,,CHOCH,,,,,,,,,
combo_score_gate=14_direction=long_mss_type=CHOCH_ob_present=True,NSE,28,18,10,64.29,4.135,1.1196,31.35,3.51,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'direction': 'long', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,14,nse,14.0,long,,,,,CHOCH,,,,,,,,,True
combo_score_gate=10_direction=long_mss_type=CHOCH,NSE,105,63,42,60.0,4.1233,1.2493,131.18,3.75,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,10,nse,10.0,long,,,,,CHOCH,,,,,,,,,
combo_score_gate=10_direction=long_mss_type=CHOCH_ob_present=True,NSE,105,63,42,60.0,4.1233,1.2493,131.18,3.75,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,10,nse,10.0,long,,,,,CHOCH,,,,,,,,,True
combo_score_gate=14_direction=long_regime=TRENDING_mss_type=CHOCH,NSE,23,14,9,60.87,4.0967,1.2117,27.87,4.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,14,nse,14.0,long,,,,,CHOCH,,,,TRENDING,,,,,
combo_score_gate=14_direction=long_regime=TRENDING_mss_type=CHOCH_ob_present=True,NSE,23,14,9,60.87,4.0967,1.2117,27.87,4.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 14, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,14,nse,14.0,long,,,,,CHOCH,,,,TRENDING,,,,,True
combo_score_gate=8_direction=long_regime=NEUTRAL_mss_type=BOS,NSE,14,10,4,71.43,4.0625,0.875,12.25,3.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'regime': 'NEUTRAL', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,8,nse,8.0,long,,,,,BOS,,,,NEUTRAL,,,,,
combo_score_gate=8_direction=long_regime=NEUTRAL_mss_type=BOS_ob_present=True,NSE,14,10,4,71.43,4.0625,0.875,12.25,3.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'regime': 'NEUTRAL', 'mss_type': 'BOS', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,True,ALL,ALL,8,nse,8.0,long,,,,,BOS,,,,NEUTRAL,,,,,True
combo_score_gate=10_direction=long_regime=TRENDING_mss_type=CHOCH,NSE,68,41,27,60.29,3.983,1.1844,80.54,5.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,10,nse,10.0,long,,,,,CHOCH,,,,TRENDING,,,,,
combo_score_gate=10_direction=long_regime=TRENDING_mss_type=CHOCH_ob_present=True,NSE,68,41,27,60.29,3.983,1.1844,80.54,5.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,10,nse,10.0,long,,,,,CHOCH,,,,TRENDING,,,,,True
combo_score_gate=15,NSE,15,9,6,60.0,3.8417,1.1367,17.05,5.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,{'score_gate': 15},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,15,nse,15.0,,,,,,,,,,,,,,,
combo_score_gate=15_ob_present=True,NSE,15,9,6,60.0,3.8417,1.1367,17.05,5.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 15, 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,15,nse,15.0,,,,,,,,,,,,,,,True
combo_score_gate=15_mss_type=CHOCH,NSE,15,9,6,60.0,3.8417,1.1367,17.05,5.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 15, 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,15,nse,15.0,,,,,,CHOCH,,,,,,,,,
combo_score_gate=15_mss_type=CHOCH_ob_present=True,NSE,15,9,6,60.0,3.8417,1.1367,17.05,5.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 15, 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,15,nse,15.0,,,,,,CHOCH,,,,,,,,,True
combo_score_gate=15_regime=TRENDING,NSE,15,9,6,60.0,3.8417,1.1367,17.05,5.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 15, 'regime': 'TRENDING'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,15,nse,15.0,,,,,,,,,,TRENDING,,,,,
combo_score_gate=15_regime=TRENDING_ob_present=True,NSE,15,9,6,60.0,3.8417,1.1367,17.05,5.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 15, 'regime': 'TRENDING', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,15,nse,15.0,,,,,,,,,,TRENDING,,,,,True
combo_score_gate=15_regime=TRENDING_mss_type=CHOCH,NSE,15,9,6,60.0,3.8417,1.1367,17.05,5.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 15, 'regime': 'TRENDING', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,15,nse,15.0,,,,,,CHOCH,,,,TRENDING,,,,,
combo_score_gate=15_regime=TRENDING_mss_type=CHOCH_ob_present=True,NSE,15,9,6,60.0,3.8417,1.1367,17.05,5.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 15, 'regime': 'TRENDING', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,15,nse,15.0,,,,,,CHOCH,,,,TRENDING,,,,,True
combo_score_gate=10_fvg_displacement=True,NSE,16,11,5,68.75,3.378,0.7431,11.89,2.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,True,ALL,10,nse,10.0,,,,,,,,True,,,,,,,
combo_score_gate=10_ob_present=False,NSE,16,11,5,68.75,3.378,0.7431,11.89,2.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'ob_present': False}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,ALL,ALL,10,nse,10.0,,,,,,,,,,,,,,,False
combo_score_gate=10_ob_present=False_fvg_displacement=True,NSE,16,11,5,68.75,3.378,0.7431,11.89,2.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,True,ALL,10,nse,10.0,,,,,,,,True,,,,,,,False
combo_score_gate=10_direction=long_regime=NEUTRAL_mss_type=BOS,NSE,13,9,4,69.23,3.0325,0.6254,8.13,3.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'regime': 'NEUTRAL', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,10,nse,10.0,long,,,,,BOS,,,,NEUTRAL,,,,,
combo_score_gate=10_direction=long_regime=NEUTRAL_mss_type=BOS_ob_present=True,NSE,13,9,4,69.23,3.0325,0.6254,8.13,3.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'long', 'regime': 'NEUTRAL', 'mss_type': 'BOS', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,True,ALL,ALL,10,nse,10.0,long,,,,,BOS,,,,NEUTRAL,,,,,True
combo_score_gate=8_direction=long_mss_type=CHOCH,NSE,106,63,43,59.43,4.0274,1.2281,130.18,3.75,HIGH,REJECT,Reject or keep as diagnostic only; does not meet edge threshold.,"{'score_gate': 8, 'direction': 'long', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,8,nse,8.0,long,,,,,CHOCH,,,,,,,,,
combo_score_gate=8_direction=long_mss_type=CHOCH_ob_present=True,NSE,106,63,43,59.43,4.0274,1.2281,130.18,3.75,HIGH,REJECT,Reject or keep as diagnostic only; does not meet edge threshold.,"{'score_gate': 8, 'direction': 'long', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,8,nse,8.0,long,,,,,CHOCH,,,,,,,,,True
combo_score_gate=8_direction=long_regime=TRENDING_mss_type=CHOCH,NSE,69,41,28,59.42,3.8407,1.1528,79.54,5.0,ACCEPTABLE,REJECT,Reject or keep as diagnostic only; does not meet edge threshold.,"{'score_gate': 8, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,8,nse,8.0,long,,,,,CHOCH,,,,TRENDING,,,,,
combo_score_gate=8_direction=long_regime=TRENDING_mss_type=CHOCH_ob_present=True,NSE,69,41,28,59.42,3.8407,1.1528,79.54,5.0,ACCEPTABLE,REJECT,Reject or keep as diagnostic only; does not meet edge threshold.,"{'score_gate': 8, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,8,nse,8.0,long,,,,,CHOCH,,,,TRENDING,,,,,True
score_gate_8,FOREX,269,170,99,63.2,4.2857,1.1669,313.8881,6.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'score_gate': 8},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,8,forex,8.0,,,,,,,,,,,,,,,
score_gate_10,FOREX,259,164,95,63.32,4.2763,1.1579,299.8881,6.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'score_gate': 10},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,10,forex,10.0,,,,,,,,,,,,,,,
score_gate_12,FOREX,42,28,14,66.67,5.1393,1.3798,57.9501,3.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,{'score_gate': 12},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,12,forex,12.0,,,,,,,,,,,,,,,
score_gate_14,FOREX,2,2,0,100.0,inf,2.88,5.76,0.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,{'score_gate': 14},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,14,forex,14.0,,,,,,,,,,,,,,,
score_gate_15,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,{'score_gate': 15},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,15,forex,15.0,,,,,,,,,,,,,,,
long_only,FOREX,133,80,53,60.15,3.6742,1.0241,136.2095,3.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'direction': 'long'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,long,,,,,,,,,,,,,,
short_only,FOREX,136,90,46,66.18,4.9842,1.3065,177.6786,4.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'direction': 'short'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,short,,,,,,,,,,,,,,
10_00_window,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,{'session': '10:00'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,10:00,ALL,forex,,,10:00,,,,,,,,,,,,,
13_30_window,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,{'session': '13:30'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,13:30,ALL,forex,,,13:30,,,,,,,,,,,,,
h4_aligned_only,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,{'h4': 'aligned'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,aligned,,,,,,,,,,,,
h1_h4_aligned,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,"{'h1': 'aligned', 'h4': 'aligned'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,aligned,aligned,,,,,,,,,,,
ob_present,FOREX,4,4,0,100.0,inf,2.94,11.76,0.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,{'ob': True},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,ALL,forex,,,,,,True,,,,,,,,,,
no_ob_score_ge_15,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,"{'ob': False, 'score_gate': 15}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,ALL,ALL,15,forex,15.0,,,,,False,,,,,,,,,,
choch_present,FOREX,108,69,39,63.89,4.6955,1.255,135.5363,4.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'mss_type': 'CHOCH'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,,,,CHOCH,,,,,,,,,
bos_present,FOREX,161,101,60,62.73,4.0303,1.1078,178.3518,5.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'mss_type': 'BOS'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,,,,BOS,,,,,,,,,
mss_present,FOREX,269,170,99,63.2,4.2857,1.1669,313.8881,6.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'mss': True},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,True,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,,,,,True,,,,,,,,
fvg_displacement_only,FOREX,250,162,88,64.8,4.5558,1.2243,306.08,6.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'fvg_displacement': True},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,True,ALL,ALL,forex,,,,,,,,,True,,,,,,,
no_displacement_fvg_skip,FOREX,250,162,88,64.8,4.5558,1.2243,306.08,6.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'skip_no_displacement': True},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,True,ALL,ALL,forex,,,,,,,,,,True,,,,,,
trending_only,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,{'regime': 'TRENDING'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,,,,,,,,TRENDING,,,,,
neutral_only,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,{'regime': 'NEUTRAL'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,,,,,,,,NEUTRAL,,,,,
choppy_skip,FOREX,269,170,99,63.2,4.2857,1.1669,313.8881,6.0,HIGH,B,Useful context filter; combine with stronger confirmation before live changes.,{'skip_regime': 'CHOPPY'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,,,,,,,,,CHOPPY,,,,
volatility_filter_proxy,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,{'volatility': 'non_choppy_proxy'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,,,,,,,,,,non_choppy_proxy,,,
news_filter_unavailable,FOREX,0,0,0,0.0,0.0,0.0,0.0,0.0,LOW CONFIDENCE,REJECT,No trades,{'news_filter': 'unavailable'},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,ALL,forex,,,,,,,,,,,,,,unavailable,,
