index,date,time,exit_time,hold_mins,dir,entry,sl,t1,t2,t3,risk_pts,exit_price,outcome,r,score,mss,regime,fvg_size,fvg_top,fvg_bottom,hour,minute,weekday,win,period,month,year,session,symbol,fvg_ratio,stop_loss,target1,target2,target3,rr_t1,rr_t2,rr_t3
XAUUSD,2024-08-26,15:51,,69,LONG,2515.77,2513.27,2520.77,2523.27,2525.77,2.5,2520.77,T1,2.0,14,CHOCH,NEUTRAL,0.0,2515.77,2515.77,15,51,0,1,FOREX_2023_2026,2024-08,2024,NY (12-20),XAUUSD,0.0,2513.27,2520.77,2523.27,2525.77,2.0,3.0,4.0
XAUUSD,2024-08-26,19:00,,78,LONG,2517.08,2514.58,2522.08,2524.58,2527.08,2.5,2514.58,SL,-1.0,12,CHOCH,NEUTRAL,0.0,2517.08,2517.08,19,0,0,0,FOREX_2023_2026,2024-08,2024,NY (12-20),XAUUSD,0.0,2514.58,2522.08,2524.58,2527.08,2.0,3.0,4.0
XAUUSD,2024-08-27,08:06,,69,LONG,2508.73,2506.23,2513.73,2516.23,2518.73,2.5,2513.73,T1,2.0,14,CHOCH,NEUTRAL,0.0,2508.73,2508.73,8,6,1,1,FOREX_2023_2026,2024-08,2024,EU (07-12),XAUUSD,0.0,2506.23,2513.73,2516.23,2518.73,2.0,3.0,4.0
USOIL,2024-08-27,10:09,,360,LONG,77.26,74.76,82.26,84.76,87.26,2.5,75.8755,TIMEOUT,-0.5538,12,BOS,NEUTRAL,0.0,77.26,77.26,10,9,1,0,FOREX_2023_2026,2024-08,2024,EU (07-12),USOIL,0.0,74.76,82.26,84.76,87.26,2.0,3.0,4.0
XAUUSD,2024-08-27,12:21,,57,SHORT,2511.97,2514.47,2506.97,2504.47,2501.97,2.5,2506.97,T1,2.0,16,CHOCH,NEUTRAL,0.0,2511.97,2511.97,12,21,1,1,FOREX_2023_2026,2024-08,2024,NY (12-20),XAUUSD,0.0,2514.47,2506.97,2504.47,2501.97,2.0,3.0,4.0
XAUUSD,2024-08-27,15:42,,24,SHORT,2514.16,2516.66,2510.41,2509.16,2506.66,2.5,2510.41,T1,1.5,13,CHOCH,NEUTRAL,0.0,2514.16,2514.16,15,42,1,1,FOREX_2023_2026,2024-08,2024,NY (12-20),XAUUSD,0.0,2516.66,2510.41,2509.16,2506.66,1.5,2.0,3.0
XAGUSD,2024-08-27,15:51,,360,SHORT,29.42,31.92,24.42,21.92,19.42,2.5,29.493,TIMEOUT,-0.0292,14,BOS,NEUTRAL,0.0,29.42,29.42,15,51,1,0,FOREX_2023_2026,2024-08,2024,NY (12-20),XAGUSD,0.0,31.92,24.42,21.92,19.42,2.0,3.0,4.0
USOIL,2024-08-27,17:39,,360,LONG,75.99,73.49,80.99,83.49,85.99,2.5,74.2005,TIMEOUT,-0.7158,12,CHOCH,NEUTRAL,0.0,75.99,75.99,17,39,1,0,FOREX_2023_2026,2024-08,2024,NY (12-20),USOIL,0.0,73.49,80.99,83.49,85.99,2.0,3.0,4.0
XAUUSD,2024-08-28,09:36,,30,LONG,2510.75,2508.25,2514.5,2515.75,2518.25,2.5,2508.25,SL,-1.0,12,BOS,NEUTRAL,0.0,2510.75,2510.75,9,36,2,0,FOREX_2023_2026,2024-08,2024,EU (07-12),XAUUSD,0.0,2508.25,2514.5,2515.75,2518.25,1.5,2.0,3.0
USOIL,2024-08-28,13:33,,360,SHORT,74.13,76.63,69.13,66.63,64.13,2.5,74.7605,TIMEOUT,-0.2522,17,CHOCH,NEUTRAL,0.0,74.13,74.13,13,33,2,0,FOREX_2023_2026,2024-08,2024,NY (12-20),USOIL,0.0,76.63,69.13,66.63,64.13,2.0,3.0,4.0
XAUUSD,2024-08-28,15:57,,15,SHORT,2508.59,2511.09,2504.84,2503.59,2501.09,2.5,2504.84,T1,1.5,13,CHOCH,NEUTRAL,0.0,2508.59,2508.59,15,57,2,1,FOREX_2023_2026,2024-08,2024,NY (12-20),XAUUSD,0.0,2511.09,2504.84,2503.59,2501.09,1.5,2.0,3.0
XAGUSD,2024-08-28,17:39,,360,LONG,29.72,27.22,34.72,37.22,39.72,2.5,29.556,TIMEOUT,-0.0656,14,BOS,NEUTRAL,0.0,29.72,29.72,17,39,2,0,FOREX_2023_2026,2024-08,2024,NY (12-20),XAGUSD,0.0,27.22,34.72,37.22,39.72,2.0,3.0,4.0
USOIL,2024-08-29,07:24,,360,LONG,75.12,72.62,80.12,82.62,85.12,2.5,75.6455,TIMEOUT,0.2102,14,CHOCH,NEUTRAL,0.0,75.12,75.12,7,24,3,1,FOREX_2023_2026,2024-08,2024,EU (07-12),USOIL,0.0,72.62,80.12,82.62,85.12,2.0,3.0,4.0
XAUUSD,2024-08-29,11:33,,30,SHORT,2521.84,2524.34,2518.09,2516.84,2514.34,2.5,2518.09,T1,1.5,11,CHOCH,NEUTRAL,0.0,2521.84,2521.84,11,33,3,1,FOREX_2023_2026,2024-08,2024,EU (07-12),XAUUSD,0.0,2524.34,2518.09,2516.84,2514.34,1.5,2.0,3.0
USOIL,2024-08-29,14:15,,360,SHORT,76.15,78.65,71.15,68.65,66.15,2.5,76.3055,TIMEOUT,-0.0622,13,CHOCH,NEUTRAL,0.0,76.15,76.15,14,15,3,0,FOREX_2023_2026,2024-08,2024,NY (12-20),USOIL,0.0,78.65,71.15,68.65,66.15,2.0,3.0,4.0
XAGUSD,2024-08-29,15:27,,360,SHORT,29.01,31.51,24.01,21.51,19.01,2.5,29.584,TIMEOUT,-0.2296,16,CHOCH,NEUTRAL,0.0,29.01,29.01,15,27,3,0,FOREX_2023_2026,2024-08,2024,NY (12-20),XAGUSD,0.0,31.51,24.01,21.51,19.01,2.0,3.0,4.0
XAUUSD,2024-08-29,17:54,,126,SHORT,2525.06,2527.56,2520.06,2517.56,2515.06,2.5,2520.06,T1,2.0,16,CHOCH,NEUTRAL,0.0,2525.06,2525.06,17,54,3,1,FOREX_2023_2026,2024-08,2024,NY (12-20),XAUUSD,0.0,2527.56,2520.06,2517.56,2515.06,2.0,3.0,4.0
XAUUSD,2024-08-30,08:06,,15,LONG,2520.79,2518.29,2524.54,2525.79,2528.29,2.5,2524.54,T1,1.5,15,CHOCH,NEUTRAL,0.0,2520.79,2520.79,8,6,4,1,FOREX_2023_2026,2024-08,2024,EU (07-12),XAUUSD,0.0,2518.29,2524.54,2525.79,2528.29,1.5,2.0,3.0
XAUUSD,2024-08-30,10:03,,15,SHORT,2524.28,2526.78,2520.53,2519.28,2516.78,2.5,2520.53,T1,1.5,11,CHOCH,NEUTRAL,0.0,2524.28,2524.28,10,3,4,1,FOREX_2023_2026,2024-08,2024,EU (07-12),XAUUSD,0.0,2526.78,2520.53,2519.28,2516.78,1.5,2.0,3.0
USOIL,2024-08-30,10:48,,138,LONG,76.51,74.01,80.26,81.51,84.01,2.5,74.01,SL,-1.0,12,BOS,NEUTRAL,0.0,76.51,76.51,10,48,4,0,FOREX_2023_2026,2024-08,2024,EU (07-12),USOIL,0.0,74.01,80.26,81.51,84.01,1.5,2.0,3.0
XAGUSD,2024-08-30,11:15,,360,LONG,29.97,27.47,34.97,37.47,39.97,2.5,28.705,TIMEOUT,-0.506,14,CHOCH,NEUTRAL,0.0,29.97,29.97,11,15,4,0,FOREX_2023_2026,2024-08,2024,EU (07-12),XAGUSD,0.0,27.47,34.97,37.47,39.97,2.0,3.0,4.0
XAUUSD,2024-08-30,12:09,,15,LONG,2520.34,2517.84,2524.09,2525.34,2527.84,2.5,2524.09,T1,1.5,11,CHOCH,NEUTRAL,0.0,2520.34,2520.34,12,9,4,1,FOREX_2023_2026,2024-08,2024,NY (12-20),XAUUSD,0.0,2517.84,2524.09,2525.34,2527.84,1.5,2.0,3.0
XAUUSD,2024-08-30,14:09,,18,LONG,2515.41,2512.55,2519.7,2521.13,2523.99,2.86,2512.55,SL,-1.0,14,CHOCH,NEUTRAL,0.0,2515.41,2515.41,14,9,4,0,FOREX_2023_2026,2024-08,2024,NY (12-20),XAUUSD,0.0,2512.55,2519.7,2521.13,2523.99,1.5,2.0,3.0
USOIL,2024-08-30,16:00,,360,LONG,74.45,71.95,78.2,79.45,81.95,2.5,73.7355,TIMEOUT,-0.2858,14,CHOCH,NEUTRAL,0.0,74.45,74.45,16,0,4,0,FOREX_2023_2026,2024-08,2024,NY (12-20),USOIL,0.0,71.95,78.2,79.45,81.95,1.5,2.0,3.0
XAUUSD,2024-09-02,07:00,,108,SHORT,2501.8,2506.32,2492.76,2488.24,2483.72,4.52,2506.32,SL,-1.0,13,CHOCH,NEUTRAL,0.0,2501.8,2501.8,7,0,0,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2506.32,2492.76,2488.24,2483.72,2.0,3.0,4.0
USOIL,2024-09-02,09:48,,360,SHORT,73.23,75.73,68.23,65.73,63.23,2.5,73.7655,TIMEOUT,-0.2142,16,BOS,NEUTRAL,0.0,73.23,73.23,9,48,0,0,FOREX_2023_2026,2024-09,2024,EU (07-12),USOIL,0.0,75.73,68.23,65.73,63.23,2.0,3.0,4.0
USOIL,2024-09-02,17:42,,360,SHORT,73.53,76.03,69.78,68.53,66.03,2.5,72.8755,TIMEOUT,0.2618,10,BOS,NEUTRAL,0.0,73.53,73.53,17,42,0,1,FOREX_2023_2026,2024-09,2024,NY (12-20),USOIL,0.0,76.03,69.78,68.53,66.03,1.5,2.0,3.0
XAGUSD,2024-09-03,07:18,,360,LONG,28.94,26.44,33.94,36.44,38.94,2.5,28.263,TIMEOUT,-0.2708,15,CHOCH,NEUTRAL,0.0,28.94,28.94,7,18,1,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAGUSD,0.0,26.44,33.94,36.44,38.94,2.0,3.0,4.0
XAUUSD,2024-09-03,09:18,,48,SHORT,2503.79,2506.29,2498.79,2496.29,2493.79,2.5,2498.79,T1,2.0,11,BOS,NEUTRAL,0.0,2503.79,2503.79,9,18,1,1,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2506.29,2498.79,2496.29,2493.79,2.0,3.0,4.0
XAGUSD,2024-09-03,15:09,,360,LONG,28.35,25.85,33.35,35.85,38.35,2.5,27.892,TIMEOUT,-0.1832,13,CHOCH,NEUTRAL,0.0,28.35,28.35,15,9,1,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAGUSD,0.0,25.85,33.35,35.85,38.35,2.0,3.0,4.0
XAUUSD,2024-09-03,18:18,,54,SHORT,2489.9,2492.4,2484.9,2482.4,2479.9,2.5,2492.4,SL,-1.0,14,CHOCH,NEUTRAL,0.0,2489.9,2489.9,18,18,1,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2492.4,2484.9,2482.4,2479.9,2.0,3.0,4.0
XAUUSD,2024-09-04,09:51,,36,LONG,2480.62,2478.12,2485.62,2488.12,2490.62,2.5,2485.62,T1,2.0,15,BOS,NEUTRAL,0.0,2480.62,2480.62,9,51,2,1,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2478.12,2485.62,2488.12,2490.62,2.0,3.0,4.0
XAUUSD,2024-09-04,14:12,,348,LONG,2486.25,2479.11,2500.53,2507.67,2514.81,7.14,2500.53,T1,2.0,12,CHOCH,NEUTRAL,0.0,2486.25,2486.25,14,12,2,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2479.11,2500.53,2507.67,2514.81,2.0,3.0,4.0
XAGUSD,2024-09-04,17:18,,360,LONG,28.72,26.22,32.47,33.72,36.22,2.5,28.736,TIMEOUT,0.0064,11,CHOCH,NEUTRAL,0.0,28.72,28.72,17,18,2,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAGUSD,0.0,26.22,32.47,33.72,36.22,1.5,2.0,3.0
USOIL,2024-09-05,07:00,,360,LONG,69.4,66.9,74.4,76.9,79.4,2.5,69.7455,TIMEOUT,0.1382,15,CHOCH,NEUTRAL,0.0,69.4,69.4,7,0,3,1,FOREX_2023_2026,2024-09,2024,EU (07-12),USOIL,0.0,66.9,74.4,76.9,79.4,2.0,3.0,4.0
XAUUSD,2024-09-05,10:00,,63,SHORT,2515.67,2518.17,2510.67,2508.17,2505.67,2.5,2518.17,SL,-1.0,16,CHOCH,NEUTRAL,0.0,2515.67,2515.67,10,0,3,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2518.17,2510.67,2508.17,2505.67,2.0,3.0,4.0
XAGUSD,2024-09-05,14:42,,360,SHORT,28.61,31.11,23.61,21.11,18.61,2.5,28.846,TIMEOUT,-0.0944,13,CHOCH,NEUTRAL,0.0,28.61,28.61,14,42,3,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAGUSD,0.0,31.11,23.61,21.11,18.61,2.0,3.0,4.0
XAUUSD,2024-09-05,16:21,,57,LONG,2508.31,2505.81,2512.06,2513.31,2515.81,2.5,2512.06,T1,1.5,10,BOS,NEUTRAL,0.0,2508.31,2508.31,16,21,3,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2505.81,2512.06,2513.31,2515.81,1.5,2.0,3.0
XAUUSD,2024-09-05,19:51,,9,SHORT,2513.98,2516.48,2508.98,2506.48,2503.98,2.5,2516.48,SL,-1.0,11,BOS,NEUTRAL,0.0,2513.98,2513.98,19,51,3,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2516.48,2508.98,2506.48,2503.98,2.0,3.0,4.0
XAUUSD,2024-09-06,07:57,,204,SHORT,2517.61,2520.11,2513.86,2512.61,2510.11,2.5,2520.11,SL,-1.0,14,BOS,NEUTRAL,0.0,2517.61,2517.61,7,57,4,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2520.11,2513.86,2512.61,2510.11,1.5,2.0,3.0
XAGUSD,2024-09-06,11:30,,360,SHORT,28.37,30.87,23.37,20.87,18.37,2.5,27.921,TIMEOUT,0.1796,13,BOS,NEUTRAL,0.0,28.37,28.37,11,30,4,1,FOREX_2023_2026,2024-09,2024,EU (07-12),XAGUSD,0.0,30.87,23.37,20.87,18.37,2.0,3.0,4.0
XAUUSD,2024-09-06,14:39,,3,LONG,2505.75,2501.91,2513.43,2517.27,2527.26,3.84,2513.43,T1,2.0,15,CHOCH,NEUTRAL,0.0,2505.75,2505.75,14,39,4,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2501.91,2513.43,2517.27,2527.26,2.0,3.0,5.602
USOIL,2024-09-06,16:51,,360,LONG,67.91,65.41,72.91,75.41,77.91,2.5,68.3755,TIMEOUT,0.1862,10,CHOCH,NEUTRAL,0.0,67.91,67.91,16,51,4,1,FOREX_2023_2026,2024-09,2024,NY (12-20),USOIL,0.0,65.41,72.91,75.41,77.91,2.0,3.0,4.0
XAUUSD,2024-09-09,10:15,,126,SHORT,2497.37,2499.87,2492.37,2489.87,2487.37,2.5,2499.87,SL,-1.0,16,CHOCH,NEUTRAL,0.0,2497.37,2497.37,10,15,0,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2499.87,2492.37,2489.87,2487.37,2.0,3.0,4.0
XAUUSD,2024-09-09,13:51,,30,SHORT,2501.27,2503.77,2496.27,2493.77,2491.27,2.5,2496.27,T1,2.0,16,CHOCH,NEUTRAL,0.0,2501.27,2501.27,13,51,0,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2503.77,2496.27,2493.77,2491.27,2.0,3.0,4.0
USOIL,2024-09-09,15:21,,360,SHORT,67.59,70.09,62.59,60.09,57.59,2.5,68.4305,TIMEOUT,-0.3362,14,CHOCH,NEUTRAL,0.0,67.59,67.59,15,21,0,0,FOREX_2023_2026,2024-09,2024,NY (12-20),USOIL,0.0,70.09,62.59,60.09,57.59,2.0,3.0,4.0
XAUUSD,2024-09-09,17:42,,135,SHORT,2503.64,2506.14,2498.64,2496.14,2493.64,2.5,2506.14,SL,-1.0,16,CHOCH,NEUTRAL,0.0,2503.64,2503.64,17,42,0,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2506.14,2498.64,2496.14,2493.64,2.0,3.0,4.0
XAUUSD,2024-09-10,07:54,,126,SHORT,2504.16,2506.66,2499.16,2496.66,2494.16,2.5,2506.66,SL,-1.0,14,CHOCH,NEUTRAL,0.0,2504.16,2504.16,7,54,1,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2506.66,2499.16,2496.66,2494.16,2.0,3.0,4.0
USOIL,2024-09-10,10:51,,216,LONG,68.39,65.89,73.39,75.89,78.39,2.5,65.89,SL,-1.0,13,CHOCH,NEUTRAL,0.0,68.39,68.39,10,51,1,0,FOREX_2023_2026,2024-09,2024,EU (07-12),USOIL,0.0,65.89,73.39,75.89,78.39,2.0,3.0,4.0
XAGUSD,2024-09-10,19:18,,360,SHORT,27.93,30.43,22.93,20.43,17.93,2.5,28.814,TIMEOUT,-0.3536,15,CHOCH,NEUTRAL,0.0,27.93,27.93,19,18,1,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAGUSD,0.0,30.43,22.93,20.43,17.93,2.0,3.0,4.0
XAUUSD,2024-09-10,19:18,,42,SHORT,2516.39,2518.89,2511.39,2508.89,2506.39,2.5,2518.89,SL,-1.0,16,CHOCH,NEUTRAL,0.0,2516.39,2516.39,19,18,1,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2518.89,2511.39,2508.89,2506.39,2.0,3.0,4.0
USOIL,2024-09-11,10:51,,360,SHORT,66.82,69.32,61.82,59.32,56.82,2.5,67.7655,TIMEOUT,-0.3782,13,BOS,NEUTRAL,0.0,66.82,66.82,10,51,2,0,FOREX_2023_2026,2024-09,2024,EU (07-12),USOIL,0.0,69.32,61.82,59.32,56.82,2.0,3.0,4.0
XAUUSD,2024-09-11,11:15,,51,LONG,2522.91,2520.41,2526.66,2527.91,2530.41,2.5,2520.41,SL,-1.0,14,BOS,NEUTRAL,0.0,2522.91,2522.91,11,15,2,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2520.41,2526.66,2527.91,2530.41,1.5,2.0,3.0
XAUUSD,2024-09-11,14:51,,15,LONG,2507.31,2504.81,2511.06,2512.31,2514.81,2.5,2512.31,T2,2.0,15,CHOCH,NEUTRAL,0.0,2507.31,2507.31,14,51,2,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2504.81,2511.06,2512.31,2514.81,1.5,2.0,3.0
XAGUSD,2024-09-11,15:09,,360,LONG,28.86,26.36,33.86,36.36,38.86,2.5,28.87,TIMEOUT,0.004,15,CHOCH,NEUTRAL,0.0,28.86,28.86,15,9,2,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAGUSD,0.0,26.36,33.86,36.36,38.86,2.0,3.0,4.0
XAUUSD,2024-09-11,17:18,,105,SHORT,2515.0,2517.5,2510.0,2507.5,2505.0,2.5,2510.0,T1,2.0,16,CHOCH,NEUTRAL,0.0,2515.0,2515.0,17,18,2,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2517.5,2510.0,2507.5,2505.0,2.0,3.0,4.0
XAUUSD,2024-09-12,16:06,,6,SHORT,2551.92,2554.42,2548.17,2546.92,2544.42,2.5,2546.92,T2,2.0,13,CHOCH,NEUTRAL,0.0,2551.92,2551.92,16,6,3,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2554.42,2548.17,2546.92,2544.42,1.5,2.0,3.0
USOIL,2024-09-12,16:27,,360,SHORT,68.97,71.47,65.22,63.97,61.47,2.5,69.6955,TIMEOUT,-0.2902,12,CHOCH,NEUTRAL,0.0,68.97,68.97,16,27,3,0,FOREX_2023_2026,2024-09,2024,NY (12-20),USOIL,0.0,71.47,65.22,63.97,61.47,1.5,2.0,3.0
XAUUSD,2024-09-13,08:27,,21,SHORT,2566.9,2569.4,2561.9,2559.4,2556.9,2.5,2569.4,SL,-1.0,16,CHOCH,NEUTRAL,0.0,2566.9,2566.9,8,27,4,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2569.4,2561.9,2559.4,2556.9,2.0,3.0,4.0
XAUUSD,2024-09-13,09:57,,99,SHORT,2569.87,2572.37,2564.87,2562.37,2559.87,2.5,2564.87,T1,2.0,16,CHOCH,NEUTRAL,0.0,2569.87,2569.87,9,57,4,1,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2572.37,2564.87,2562.37,2559.87,2.0,3.0,4.0
XAGUSD,2024-09-13,11:48,,360,LONG,30.48,27.98,35.48,37.98,40.48,2.5,30.663,TIMEOUT,0.0732,15,CHOCH,NEUTRAL,0.0,30.48,30.48,11,48,4,1,FOREX_2023_2026,2024-09,2024,EU (07-12),XAGUSD,0.0,27.98,35.48,37.98,40.48,2.0,3.0,4.0
USOIL,2024-09-13,14:51,,360,SHORT,69.67,72.17,65.92,64.67,62.17,2.5,69.4705,TIMEOUT,0.0798,14,CHOCH,NEUTRAL,0.0,69.67,69.67,14,51,4,1,FOREX_2023_2026,2024-09,2024,NY (12-20),USOIL,0.0,72.17,65.92,64.67,62.17,1.5,2.0,3.0
XAUUSD,2024-09-13,15:03,,27,SHORT,2576.49,2578.99,2572.74,2571.49,2568.99,2.5,2578.99,SL,-1.0,11,CHOCH,NEUTRAL,0.0,2576.49,2576.49,15,3,4,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2578.99,2572.74,2571.49,2568.99,1.5,2.0,3.0
XAUUSD,2024-09-13,18:15,,57,SHORT,2582.67,2585.17,2578.92,2577.67,2575.17,2.5,2578.92,T1,1.5,12,BOS,NEUTRAL,0.0,2582.67,2582.67,18,15,4,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2585.17,2578.92,2577.67,2575.17,1.5,2.0,3.0
XAGUSD,2024-09-13,19:27,,360,LONG,31.09,28.59,36.09,38.59,41.09,2.5,30.905,TIMEOUT,-0.074,14,CHOCH,NEUTRAL,0.0,31.09,31.09,19,27,4,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAGUSD,0.0,28.59,36.09,38.59,41.09,2.0,3.0,4.0
USOIL,2024-09-16,08:24,,360,SHORT,68.77,71.27,63.77,61.27,58.77,2.5,70.4305,TIMEOUT,-0.6642,14,CHOCH,NEUTRAL,0.0,68.77,68.77,8,24,0,0,FOREX_2023_2026,2024-09,2024,EU (07-12),USOIL,0.0,71.27,63.77,61.27,58.77,2.0,3.0,4.0
XAUUSD,2024-09-16,10:03,,30,SHORT,2585.5,2588.0,2580.5,2578.0,2575.5,2.5,2580.5,T1,2.0,15,CHOCH,NEUTRAL,0.0,2585.5,2585.5,10,3,0,1,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2588.0,2580.5,2578.0,2575.5,2.0,3.0,4.0
USOIL,2024-09-16,14:57,,360,SHORT,69.76,72.26,64.76,62.26,59.76,2.5,70.0555,TIMEOUT,-0.1182,15,CHOCH,NEUTRAL,0.0,69.76,69.76,14,57,0,0,FOREX_2023_2026,2024-09,2024,NY (12-20),USOIL,0.0,72.26,64.76,62.26,59.76,2.0,3.0,4.0
USOIL,2024-09-17,08:57,,360,LONG,70.73,68.23,74.48,75.73,78.23,2.5,70.9655,TIMEOUT,0.0942,14,CHOCH,NEUTRAL,0.0,70.73,70.73,8,57,1,1,FOREX_2023_2026,2024-09,2024,EU (07-12),USOIL,0.0,68.23,74.48,75.73,78.23,1.5,2.0,3.0
XAGUSD,2024-09-17,10:51,,360,LONG,31.17,28.67,34.92,36.17,38.67,2.5,30.647,TIMEOUT,-0.2092,13,CHOCH,NEUTRAL,0.0,31.17,31.17,10,51,1,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAGUSD,0.0,28.67,34.92,36.17,38.67,1.5,2.0,3.0
XAUUSD,2024-09-17,13:57,,12,SHORT,2577.21,2579.86,2571.91,2569.26,2566.61,2.65,2579.86,SL,-1.0,12,BOS,NEUTRAL,0.0,2577.21,2577.21,13,57,1,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2579.86,2571.91,2569.26,2566.61,2.0,3.0,4.0
USOIL,2024-09-17,17:18,,360,SHORT,71.11,73.61,66.11,63.61,61.11,2.5,68.9155,TIMEOUT,0.8778,11,BOS,NEUTRAL,0.0,71.11,71.11,17,18,1,1,FOREX_2023_2026,2024-09,2024,NY (12-20),USOIL,0.0,73.61,66.11,63.61,61.11,2.0,3.0,4.0
XAUUSD,2024-09-17,17:18,,30,LONG,2563.62,2561.12,2568.62,2571.12,2573.62,2.5,2568.62,T1,2.0,14,CHOCH,NEUTRAL,0.0,2563.62,2563.62,17,18,1,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2561.12,2568.62,2571.12,2573.62,2.0,3.0,4.0
XAGUSD,2024-09-17,17:51,,360,LONG,31.16,28.66,34.91,36.16,38.66,2.5,30.617,TIMEOUT,-0.2172,13,BOS,NEUTRAL,0.0,31.16,31.16,17,51,1,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAGUSD,0.0,28.66,34.91,36.16,38.66,1.5,2.0,3.0
XAUUSD,2024-09-17,19:09,,231,SHORT,2569.64,2572.14,2565.89,2564.64,2562.14,2.5,2572.14,SL,-1.0,15,CHOCH,NEUTRAL,0.0,2569.64,2569.64,19,9,1,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2572.14,2565.89,2564.64,2562.14,1.5,2.0,3.0
XAUUSD,2024-09-18,12:15,,84,SHORT,2576.4,2578.9,2572.65,2571.4,2568.9,2.5,2572.65,T1,1.5,13,CHOCH,NEUTRAL,0.0,2576.4,2576.4,12,15,2,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2578.9,2572.65,2571.4,2568.9,1.5,2.0,3.0
USOIL,2024-09-18,14:21,,360,SHORT,69.24,71.74,64.24,61.74,59.24,2.5,70.4105,TIMEOUT,-0.4682,17,CHOCH,NEUTRAL,0.0,69.24,69.24,14,21,2,0,FOREX_2023_2026,2024-09,2024,NY (12-20),USOIL,0.0,71.74,64.24,61.74,59.24,2.0,3.0,4.0
XAUUSD,2024-09-18,17:18,,42,SHORT,2571.99,2574.49,2566.99,2564.49,2561.99,2.5,2574.49,SL,-1.0,16,CHOCH,NEUTRAL,0.0,2571.99,2571.99,17,18,2,0,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2574.49,2566.99,2564.49,2561.99,2.0,3.0,4.0
USOIL,2024-09-19,09:57,,360,SHORT,70.33,72.83,65.33,62.83,60.33,2.5,71.2755,TIMEOUT,-0.3782,11,BOS,NEUTRAL,0.0,70.33,70.33,9,57,3,0,FOREX_2023_2026,2024-09,2024,EU (07-12),USOIL,0.0,72.83,65.33,62.83,60.33,2.0,3.0,4.0
XAUUSD,2024-09-19,11:33,,60,LONG,2586.55,2584.05,2591.55,2594.05,2596.55,2.5,2584.05,SL,-1.0,14,CHOCH,NEUTRAL,0.0,2586.55,2586.55,11,33,3,0,FOREX_2023_2026,2024-09,2024,EU (07-12),XAUUSD,0.0,2584.05,2591.55,2594.05,2596.55,2.0,3.0,4.0
XAUUSD,2024-09-19,14:27,,6,LONG,2578.58,2576.08,2582.33,2583.58,2586.08,2.5,2583.58,T2,2.0,15,CHOCH,NEUTRAL,0.0,2578.58,2578.58,14,27,3,1,FOREX_2023_2026,2024-09,2024,NY (12-20),XAUUSD,0.0,2576.08,2582.33,2583.58,2586.08,1.5,2.0,3.0
