index,date,time,exit_time,hold_mins,dir,entry,sl,t1,t2,t3,risk_pts,exit_price,outcome,r,score,mss,regime,fvg_size,fvg_top,fvg_bottom,hour,minute,weekday,win,target_hit
MIDCPNIFTY,2025-12-01,10:51,10:54,3,SHORT,14172.5,14181.0,14159.8,14155.5,14118.1,8.5,14155.5,T2,2.0,11,BOS,TRENDING,8.0,0,0,10,51,0,1,T2
MIDCPNIFTY,2025-12-01,13:18,13:21,3,LONG,14123.8,14121.3,14126.3,14127.5,14128.8,2.5,14121.3,SL,-1.0,15,CHOCH,NEUTRAL,1.4,0,0,13,18,0,0,SL
MIDCPNIFTY,2025-12-03,13:39,13:42,3,SHORT,13915.1,13917.6,13912.6,13911.4,13893.1,2.5,13911.4,T2,1.5,14,CHOCH,NEUTRAL,0.55,0,0,13,39,2,1,T2
MIDCPNIFTY,2025-12-04,11:18,11:21,3,SHORT,13985.0,13989.0,13979.0,13977.0,13972.4,4.0,13972.4,T3,3.15,14,BOS,TRENDING,3.5,0,0,11,18,3,1,T3
MIDCPNIFTY,2025-12-04,12:21,12:24,3,LONG,13952.1,13949.6,13955.9,13957.1,13961.0,2.5,13961.0,T3,3.54,15,CHOCH,TRENDING,1.35,0,0,12,21,3,1,T3
MIDCPNIFTY,2025-12-05,14:45,14:48,3,SHORT,14032.9,14046.8,14012.0,14005.1,13979.4,13.9,14005.1,T2,2.0,15,CHOCH,TRENDING,13.4,0,0,14,45,4,1,T2
MIDCPNIFTY,2025-12-09,12:48,12:51,3,SHORT,13815.5,13837.4,13782.7,13771.8,13750.0,21.9,13771.8,T2,2.0,12,CHOCH,TRENDING,21.35,0,0,12,48,1,1,T2
MIDCPNIFTY,2025-12-09,13:21,13:27,6,SHORT,13787.5,13803.1,13771.9,13764.0,13734.5,15.7,13803.1,SL,-1.0,11,BOS,NEUTRAL,15.15,0,0,13,21,1,0,SL
MIDCPNIFTY,2025-12-10,13:21,13:27,6,LONG,13695.5,13688.5,13706.0,13709.5,13732.9,7.0,13688.5,SL,-1.0,15,CHOCH,TRENDING,6.5,0,0,13,21,2,0,SL
MIDCPNIFTY,2025-12-11,11:36,11:39,3,SHORT,13714.5,13726.5,13696.4,13690.4,13676.7,12.1,13696.4,T1,1.5,15,CHOCH,TRENDING,11.55,0,0,11,36,3,1,T1
MIDCPNIFTY,2025-12-11,13:06,13:09,3,SHORT,13745.4,13752.2,13735.2,13731.8,13690.0,6.8,13731.8,T2,2.0,14,CHOCH,TRENDING,6.3,0,0,13,6,3,1,T2
MIDCPNIFTY,2025-12-11,14:03,14:06,3,SHORT,13739.5,13748.0,13731.0,13726.8,13705.4,8.4,13726.8,T2,1.5,12,CHOCH,NEUTRAL,7.95,0,0,14,3,3,1,T2
MIDCPNIFTY,2025-12-11,14:42,14:45,3,SHORT,13750.1,13761.8,13732.7,13726.9,13715.0,11.7,13726.9,T2,2.0,13,CHOCH,TRENDING,11.15,0,0,14,42,3,1,T2
MIDCPNIFTY,2025-12-18,13:33,13:36,3,SHORT,13779.9,13791.5,13768.1,13762.3,13756.5,11.7,13762.3,T2,1.5,13,BOS,NEUTRAL,11.2,0,0,13,33,3,1,T2
MIDCPNIFTY,2025-12-18,14:33,15:00,27,LONG,13730.2,13708.8,13762.4,13773.1,13794.6,21.4,13773.1,T2,2.0,17,CHOCH,TRENDING,20.95,0,0,14,33,3,1,T2
MIDCPNIFTY,2025-12-19,10:06,10:12,6,SHORT,13818.8,13834.6,13794.9,13787.0,13759.0,15.9,13787.0,T2,2.0,14,CHOCH,TRENDING,15.4,0,0,10,6,4,1,T2
MIDCPNIFTY,2025-12-19,12:33,12:36,3,LONG,13789.9,13783.0,13796.8,13800.2,13834.5,6.9,13800.2,T2,1.5,14,BOS,NEUTRAL,6.4,0,0,12,33,4,1,T2
MIDCPNIFTY,2025-12-24,11:06,11:09,3,SHORT,14001.0,14003.5,13998.5,13997.2,13978.1,2.5,13978.1,T3,9.13,15,CHOCH,NEUTRAL,1.75,0,0,11,6,2,1,T3
MIDCPNIFTY,2025-12-29,14:03,14:06,3,LONG,13684.8,13682.2,13688.5,13689.8,13692.2,2.5,13689.8,T2,2.0,14,BOS,TRENDING,0.2,0,0,14,3,0,1,T2
MIDCPNIFTY,2025-12-29,14:39,14:51,12,SHORT,13692.0,13704.0,13674.0,13668.0,13656.0,12.0,13674.0,T1,1.5,15,CHOCH,TRENDING,11.5,0,0,14,39,0,1,T1
MIDCPNIFTY,2025-12-30,10:18,10:21,3,LONG,13629.6,13615.8,13650.5,13657.5,13695.8,13.9,13657.5,T2,2.0,13,BOS,TRENDING,13.4,0,0,10,18,1,1,T2
MIDCPNIFTY,2025-12-30,13:42,13:45,3,LONG,13611.6,13609.1,13615.4,13616.6,13636.6,2.5,13616.6,T2,2.0,14,BOS,TRENDING,0.2,0,0,13,42,1,1,T2
MIDCPNIFTY,2026-01-01,12:15,12:18,3,SHORT,13875.3,13881.0,13866.8,13863.9,13814.9,5.7,13863.9,T2,2.0,14,CHOCH,TRENDING,5.2,0,0,12,15,3,1,T2
MIDCPNIFTY,2026-01-01,12:54,12:57,3,SHORT,13864.0,13868.4,13857.4,13855.2,13850.8,4.4,13868.4,SL,-1.0,13,BOS,TRENDING,3.9,0,0,12,54,3,0,SL
MIDCPNIFTY,2026-01-01,14:36,14:39,3,LONG,13877.0,13874.5,13880.7,13882.0,13894.0,2.5,13882.0,T2,2.0,9,CHOCH,TRENDING,0.8,0,0,14,36,3,1,T2
MIDCPNIFTY,2026-01-02,13:21,13:24,3,SHORT,14043.8,14046.2,14040.0,14038.8,14024.6,2.5,14046.2,SL,-1.0,12,BOS,TRENDING,0.3,0,0,13,21,4,0,SL
MIDCPNIFTY,2026-01-02,14:57,15:00,3,LONG,14030.5,14023.4,14037.6,14041.2,14045.0,7.2,14045.0,T3,2.03,11,CHOCH,NEUTRAL,6.65,0,0,14,57,4,1,T3
MIDCPNIFTY,2026-01-06,10:21,10:24,3,SHORT,14049.5,14055.8,14040.1,14037.0,14008.5,6.2,14037.0,T2,2.0,13,CHOCH,TRENDING,5.75,0,0,10,21,1,1,T2
MIDCPNIFTY,2026-01-06,12:51,12:54,3,LONG,14001.2,13992.6,14009.9,14014.2,14027.2,8.7,14014.2,T2,1.5,11,CHOCH,NEUTRAL,8.15,0,0,12,51,1,1,T2
MIDCPNIFTY,2026-01-06,13:24,13:27,3,LONG,14001.2,13992.6,14009.9,14014.2,14043.6,8.7,14009.9,T1,1.0,13,CHOCH,NEUTRAL,8.15,0,0,13,24,1,1,T1
MIDCPNIFTY,2026-01-06,14:42,14:45,3,LONG,13972.8,13970.2,13976.5,13977.8,14018.6,2.5,13977.8,T2,2.0,15,CHOCH,TRENDING,0.75,0,0,14,42,1,1,T2
MIDCPNIFTY,2026-01-07,11:42,11:54,12,SHORT,14101.5,14118.6,14075.7,14067.1,14050.0,17.1,14075.7,T1,1.5,14,CHOCH,TRENDING,16.65,0,0,11,42,2,1,T1
MIDCPNIFTY,2026-01-07,12:30,12:33,3,SHORT,14076.8,14080.1,14071.8,14070.1,14055.7,3.4,14070.1,T2,2.0,13,CHOCH,TRENDING,2.85,0,0,12,30,2,1,T2
MIDCPNIFTY,2026-01-08,13:06,13:09,3,LONG,13875.9,13847.7,13904.0,13918.1,13997.9,28.1,13918.1,T2,1.5,12,CHOCH,NEUTRAL,27.65,0,0,13,6,3,1,T2
MIDCPNIFTY,2026-01-09,13:21,13:24,3,LONG,13736.9,13726.5,13747.2,13752.4,13783.5,10.3,13752.4,T2,1.5,15,CHOCH,NEUTRAL,9.85,0,0,13,21,4,1,T2
MIDCPNIFTY,2026-01-09,14:45,14:48,3,LONG,13658.1,13628.5,13702.5,13717.4,13783.1,29.6,13702.5,T1,1.5,14,CHOCH,TRENDING,29.1,0,0,14,45,4,1,T1
MIDCPNIFTY,2026-01-12,13:21,13:27,6,SHORT,13704.9,13723.4,13677.1,13667.9,13649.4,18.5,13667.9,T2,2.0,14,CHOCH,TRENDING,18.0,0,0,13,21,0,1,T2
MIDCPNIFTY,2026-01-12,14:33,14:36,3,SHORT,13695.2,13700.5,13690.0,13687.4,13653.0,5.2,13687.4,T2,1.5,11,CHOCH,NEUTRAL,4.75,0,0,14,33,0,1,T2
MIDCPNIFTY,2026-01-14,12:27,13:09,42,SHORT,13738.4,13752.8,13716.8,13709.6,13695.2,14.4,13752.8,SL,-1.0,15,BOS,TRENDING,13.9,0,0,12,27,2,0,SL
MIDCPNIFTY,2026-01-16,12:00,12:03,3,SHORT,13828.5,13838.4,13818.8,13813.9,13802.1,9.8,13813.9,T2,1.5,12,BOS,NEUTRAL,9.3,0,0,12,0,4,1,T2
MIDCPNIFTY,2026-01-16,14:42,14:45,3,LONG,13682.4,13661.2,13714.2,13724.8,13835.5,21.2,13714.2,T1,1.5,14,CHOCH,TRENDING,20.7,0,0,14,42,4,1,T1
MIDCPNIFTY,2026-01-19,10:54,10:57,3,LONG,13638.4,13633.6,13643.2,13645.6,13652.4,4.8,13652.4,T3,2.91,12,BOS,NEUTRAL,4.3,0,0,10,54,0,1,T3
MIDCPNIFTY,2026-01-19,11:36,11:39,3,LONG,13632.1,13624.5,13639.6,13643.4,13652.4,7.5,13643.4,T2,1.5,10,BOS,NEUTRAL,7.05,0,0,11,36,0,1,T2
MIDCPNIFTY,2026-01-19,13:06,13:09,3,LONG,13627.0,13620.3,13633.7,13637.0,13644.8,6.7,13637.0,T2,1.5,13,CHOCH,NEUTRAL,6.2,0,0,13,6,0,1,T2
MIDCPNIFTY,2026-01-21,12:03,12:06,3,LONG,13085.3,13053.9,13116.7,13132.4,13215.2,31.4,13132.4,T2,1.5,11,BOS,NEUTRAL,30.9,0,0,12,3,2,1,T2
MIDCPNIFTY,2026-01-21,13:09,13:12,3,SHORT,13295.1,13310.5,13272.0,13264.3,13138.2,15.4,13264.3,T2,2.0,11,CHOCH,TRENDING,14.9,0,0,13,9,2,1,T2
MIDCPNIFTY,2026-01-22,12:06,12:09,3,LONG,13214.2,13201.4,13233.5,13240.0,13296.9,12.8,13240.0,T2,2.0,14,CHOCH,TRENDING,12.35,0,0,12,6,3,1,T2
MIDCPNIFTY,2026-01-28,10:42,10:45,3,SHORT,13257.0,13266.1,13243.5,13239.0,13207.0,9.1,13239.0,T2,2.0,14,CHOCH,TRENDING,8.55,0,0,10,42,2,1,T2
MIDCPNIFTY,2026-01-28,12:24,12:27,3,SHORT,13296.0,13299.8,13292.2,13290.3,13257.7,3.8,13290.3,T2,1.5,12,BOS,NEUTRAL,3.3,0,0,12,24,2,1,T2
MIDCPNIFTY,2026-01-29,11:27,11:30,3,LONG,13339.5,13328.6,13355.9,13361.3,13417.5,10.9,13361.3,T2,2.0,14,BOS,TRENDING,10.4,0,0,11,27,3,1,T2
MIDCPNIFTY,2026-01-30,12:33,12:36,3,LONG,13421.0,13418.5,13423.5,13424.8,13450.9,2.5,13424.8,T2,1.5,15,CHOCH,NEUTRAL,0.25,0,0,12,33,4,1,T2
MIDCPNIFTY,2026-02-01,11:42,11:45,3,SHORT,13409.0,13450.2,13347.0,13326.4,13285.0,41.3,13326.4,T2,2.0,16,CHOCH,TRENDING,40.8,0,0,11,42,6,1,T2
MIDCPNIFTY,2026-02-03,11:57,12:00,3,LONG,13745.0,13742.5,13748.7,13750.0,13780.6,2.5,13750.0,T2,2.0,10,BOS,TRENDING,1.85,0,0,11,57,1,1,T2
MIDCPNIFTY,2026-02-03,12:36,12:39,3,SHORT,13724.5,13727.0,13720.8,13719.5,13687.5,2.5,13719.5,T2,2.0,13,BOS,TRENDING,0.5,0,0,12,36,1,1,T2
MIDCPNIFTY,2026-02-03,14:45,14:48,3,SHORT,13726.3,13738.7,13713.9,13707.7,13693.3,12.4,13713.9,T1,1.0,13,CHOCH,NEUTRAL,11.9,0,0,14,45,1,1,T1
MIDCPNIFTY,2026-02-06,11:54,11:57,3,LONG,13580.5,13563.4,13606.1,13614.6,13631.8,17.1,13606.1,T1,1.5,11,BOS,TRENDING,16.6,0,0,11,54,4,1,T1
MIDCPNIFTY,2026-02-11,13:06,13:09,3,LONG,13930.5,13925.4,13938.1,13940.7,13960.2,5.1,13940.7,T2,2.0,15,CHOCH,TRENDING,4.6,0,0,13,6,2,1,T2
MIDCPNIFTY,2026-02-13,11:45,11:48,3,LONG,13643.0,13627.5,13658.5,13666.2,13687.6,15.5,13666.2,T2,1.5,13,BOS,NEUTRAL,15.0,0,0,11,45,4,1,T2
MIDCPNIFTY,2026-02-13,12:57,13:00,3,SHORT,13679.5,13682.0,13675.8,13674.5,13627.0,2.5,13674.5,T2,2.0,15,CHOCH,TRENDING,0.05,0,0,12,57,4,1,T2
MIDCPNIFTY,2026-02-13,13:48,13:51,3,SHORT,13685.4,13702.9,13667.8,13659.0,13627.0,17.6,13659.0,T2,1.5,14,CHOCH,NEUTRAL,17.05,0,0,13,48,4,1,T2
MIDCPNIFTY,2026-02-16,12:51,12:54,3,SHORT,13594.4,13597.0,13590.4,13589.1,13568.9,2.6,13597.0,SL,-1.0,15,CHOCH,TRENDING,2.15,0,0,12,51,0,0,SL
MIDCPNIFTY,2026-02-17,10:45,10:48,3,SHORT,13686.5,13709.0,13652.9,13641.6,13619.2,22.4,13652.9,T1,1.5,13,BOS,TRENDING,21.95,0,0,10,45,1,1,T1
MIDCPNIFTY,2026-02-17,13:48,13:51,3,SHORT,13709.8,13720.1,13694.1,13689.0,13678.5,10.4,13694.1,T1,1.5,14,BOS,TRENDING,9.9,0,0,13,48,1,1,T1
MIDCPNIFTY,2026-02-18,11:51,11:54,3,LONG,13680.5,13675.3,13685.7,13688.3,13697.6,5.2,13685.7,T1,1.0,13,CHOCH,NEUTRAL,4.7,0,0,11,51,2,1,T1
MIDCPNIFTY,2026-02-24,13:57,14:00,3,LONG,13345.8,13320.4,13384.0,13396.7,13442.7,25.4,13396.7,T2,2.0,15,BOS,TRENDING,24.95,0,0,13,57,1,1,T2
MIDCPNIFTY,2026-02-25,10:48,10:51,3,SHORT,13602.8,13611.8,13589.2,13584.8,13568.0,9.0,13589.2,T1,1.5,12,BOS,TRENDING,8.5,0,0,10,48,2,1,T1
MIDCPNIFTY,2026-02-26,13:39,13:42,3,LONG,13630.5,13620.8,13645.1,13650.0,13698.4,9.8,13650.0,T2,2.0,15,BOS,TRENDING,9.25,0,0,13,39,3,1,T2
MIDCPNIFTY,2026-02-27,10:24,10:27,3,LONG,13553.1,13540.0,13572.8,13579.4,13710.5,13.2,13579.4,T2,2.0,12,CHOCH,TRENDING,12.65,0,0,10,24,4,1,T2
MIDCPNIFTY,2026-02-27,14:30,14:33,3,SHORT,13600.5,13607.1,13590.5,13587.2,13580.5,6.7,13590.5,T1,1.5,15,CHOCH,TRENDING,6.15,0,0,14,30,4,1,T1
MIDCPNIFTY,2026-03-05,12:12,12:15,3,LONG,13130.5,13120.6,13145.3,13150.2,13197.6,9.8,13150.2,T2,2.0,13,CHOCH,TRENDING,9.35,0,0,12,12,3,1,T2
MIDCPNIFTY,2026-03-05,12:45,12:48,3,SHORT,13202.4,13205.0,13198.4,13197.0,13090.1,2.6,13197.0,T2,2.0,11,CHOCH,TRENDING,2.15,0,0,12,45,3,1,T2
MIDCPNIFTY,2026-03-09,12:36,12:39,3,SHORT,12863.0,12867.0,12859.0,12857.0,12793.0,4.0,12867.0,SL,-1.0,15,CHOCH,NEUTRAL,3.5,0,0,12,36,0,0,SL
MIDCPNIFTY,2026-03-09,14:00,14:03,3,SHORT,12879.5,12887.0,12872.0,12868.3,12841.4,7.5,12868.3,T2,1.5,11,CHOCH,NEUTRAL,6.95,0,0,14,0,0,1,T2
MIDCPNIFTY,2026-03-10,12:00,12:09,9,SHORT,13156.1,13179.2,13133.0,13121.5,13109.9,23.1,13133.0,T1,1.0,17,CHOCH,NEUTRAL,22.6,0,0,12,0,1,1,T1
MIDCPNIFTY,2026-03-10,12:42,12:45,3,SHORT,13148.3,13161.8,13134.9,13128.1,13105.8,13.4,13128.1,T2,1.5,10,BOS,NEUTRAL,12.95,0,0,12,42,1,1,T2
MIDCPNIFTY,2026-03-11,14:30,14:33,3,LONG,13001.5,12984.1,13027.6,13036.3,13120.1,17.4,13027.6,T1,1.5,16,CHOCH,TRENDING,16.9,0,0,14,30,2,1,T1
MIDCPNIFTY,2026-03-12,10:48,10:51,3,LONG,12825.5,12803.9,12847.0,12857.8,12869.5,21.6,12803.9,SL,-1.0,12,CHOCH,NEUTRAL,21.05,0,0,10,48,3,0,SL
MIDCPNIFTY,2026-03-13,11:54,12:18,24,LONG,12710.9,12693.5,12737.0,12745.7,12769.0,17.4,12693.5,SL,-1.0,12,CHOCH,TRENDING,16.9,0,0,11,54,4,0,SL
MIDCPNIFTY,2026-03-13,14:09,14:12,3,LONG,12609.6,12606.5,12614.3,12615.9,12640.9,3.1,12640.9,T3,9.94,13,CHOCH,TRENDING,2.65,0,0,14,9,4,1,T3
MIDCPNIFTY,2026-03-17,12:48,12:51,3,LONG,12634.4,12624.4,12644.4,12649.4,12703.5,10.0,12649.4,T2,1.5,10,BOS,NEUTRAL,9.5,0,0,12,48,1,1,T2
MIDCPNIFTY,2026-03-20,11:42,11:45,3,SHORT,12723.9,12731.3,12716.5,12712.8,12703.6,7.4,12712.8,T2,1.5,15,CHOCH,NEUTRAL,6.9,0,0,11,42,4,1,T2
MIDCPNIFTY,2026-03-23,14:33,14:42,9,SHORT,12204.5,12232.0,12163.2,12149.5,12113.1,27.5,12163.2,T1,1.5,13,BOS,TRENDING,27.0,0,0,14,33,0,1,T1
MIDCPNIFTY,2026-03-24,14:39,14:42,3,SHORT,12534.1,12560.9,12507.5,12494.1,12472.4,26.7,12507.5,T1,1.0,17,CHOCH,NEUTRAL,26.2,0,0,14,39,1,1,T1
MIDCPNIFTY,2026-03-25,11:21,11:24,3,SHORT,12793.8,12799.2,12785.7,12783.0,12735.3,5.4,12783.0,T2,2.0,13,CHOCH,TRENDING,4.9,0,0,11,21,2,1,T2
MIDCPNIFTY,2026-03-25,11:57,12:33,36,SHORT,12784.4,12806.8,12750.8,12739.5,12717.1,22.4,12806.8,SL,-1.0,14,CHOCH,TRENDING,21.9,0,0,11,57,2,0,SL
MIDCPNIFTY,2026-03-25,14:21,14:24,3,SHORT,12827.4,12829.9,12823.6,12822.4,12782.6,2.5,12782.6,T3,17.9,14,BOS,TRENDING,0.6,0,0,14,21,2,1,T3
MIDCPNIFTY,2026-03-27,12:27,12:30,3,LONG,12530.2,12511.4,12549.1,12558.6,12591.5,18.9,12558.6,T2,1.5,14,CHOCH,NEUTRAL,18.4,0,0,12,27,4,1,T2
MIDCPNIFTY,2026-03-30,10:39,10:45,6,LONG,12275.5,12263.5,12293.4,12299.4,12536.2,11.9,12263.5,SL,-1.0,15,CHOCH,TRENDING,11.45,0,0,10,39,0,0,SL
MIDCPNIFTY,2026-03-30,11:33,11:36,3,LONG,12227.6,12225.1,12231.4,12232.6,12301.1,2.5,12232.6,T2,2.0,12,CHOCH,TRENDING,1.8,0,0,11,33,0,1,T2
MIDCPNIFTY,2026-03-30,12:09,12:21,12,LONG,12236.8,12205.9,12283.0,12298.5,12329.3,30.9,12283.0,T1,1.5,15,CHOCH,TRENDING,30.35,0,0,12,9,0,1,T1
MIDCPNIFTY,2026-04-01,13:21,13:24,3,SHORT,12654.0,12674.0,12624.0,12614.0,12593.5,20.0,12624.0,T1,1.5,12,CHOCH,TRENDING,19.5,0,0,13,21,2,1,T1
MIDCPNIFTY,2026-04-02,12:12,12:15,3,LONG,12177.2,12171.1,12186.3,12189.3,12232.0,6.0,12189.3,T2,2.0,10,BOS,TRENDING,5.55,0,0,12,12,3,1,T2
MIDCPNIFTY,2026-04-02,14:39,14:42,3,SHORT,12362.5,12385.7,12327.7,12316.1,12270.4,23.2,12316.1,T2,2.0,12,CHOCH,TRENDING,22.7,0,0,14,39,3,1,T2
MIDCPNIFTY,2026-04-07,11:21,11:24,3,SHORT,12549.5,12554.0,12545.0,12542.8,12499.1,4.5,12554.0,SL,-1.0,11,CHOCH,NEUTRAL,4.0,0,0,11,21,1,0,SL
MIDCPNIFTY,2026-04-07,12:48,12:51,3,SHORT,12584.5,12593.2,12575.8,12571.4,12542.5,8.8,12571.4,T2,1.5,12,BOS,NEUTRAL,8.25,0,0,12,48,1,1,T2
MIDCPNIFTY,2026-04-09,12:57,13:18,21,SHORT,13296.5,13329.0,13247.8,13231.5,13199.0,32.5,13247.8,T1,1.5,14,CHOCH,TRENDING,32.0,0,0,12,57,3,1,T1
MIDCPNIFTY,2026-04-09,14:54,14:57,3,LONG,13200.5,13192.0,13213.3,13217.6,13226.1,8.6,13217.6,T2,2.0,15,CHOCH,TRENDING,8.05,0,0,14,54,3,1,T2
MIDCPNIFTY,2026-04-13,14:57,15:00,3,SHORT,13318.8,13324.6,13313.0,13310.1,13293.9,5.8,13293.9,T3,4.3,15,CHOCH,NEUTRAL,5.3,0,0,14,57,0,1,T3
MIDCPNIFTY,2026-04-15,13:24,13:27,3,SHORT,13596.4,13609.8,13576.3,13569.6,13556.2,13.4,13569.6,T2,2.0,13,CHOCH,TRENDING,12.9,0,0,13,24,2,1,T2
MIDCPNIFTY,2026-04-17,11:30,11:33,3,SHORT,13796.5,13805.6,13787.5,13782.9,13766.9,9.1,13782.9,T2,1.5,13,CHOCH,NEUTRAL,8.6,0,0,11,30,4,1,T2
MIDCPNIFTY,2026-04-17,12:15,12:33,18,SHORT,13779.5,13789.3,13769.8,13764.9,13760.0,9.8,13769.8,T1,1.0,12,BOS,NEUTRAL,9.25,0,0,12,15,4,1,T1
MIDCPNIFTY,2026-04-21,11:03,11:27,24,SHORT,13940.0,13955.9,13924.0,13916.0,13908.0,15.9,13924.0,T1,1.0,16,CHOCH,NEUTRAL,15.45,0,0,11,3,1,1,T1
MIDCPNIFTY,2026-04-22,12:48,12:51,3,SHORT,13965.5,13968.8,13960.5,13958.9,13955.5,3.3,13968.8,SL,-1.0,15,CHOCH,TRENDING,2.8,0,0,12,48,2,0,SL
MIDCPNIFTY,2026-04-22,14:39,14:42,3,LONG,13947.6,13935.9,13965.3,13971.1,13982.9,11.8,13965.3,T1,1.5,17,CHOCH,TRENDING,11.25,0,0,14,39,2,1,T1
MIDCPNIFTY,2026-04-23,11:00,11:03,3,LONG,13837.1,13834.6,13840.9,13842.1,13875.5,2.5,13842.1,T2,2.0,12,CHOCH,TRENDING,0.65,0,0,11,0,3,1,T2
MIDCPNIFTY,2026-04-23,11:57,12:00,3,LONG,13840.0,13837.5,13842.5,13843.8,13875.5,2.5,13843.8,T2,1.5,13,BOS,NEUTRAL,0.45,0,0,11,57,3,1,T2
MIDCPNIFTY,2026-04-23,13:00,13:03,3,LONG,13832.8,13820.9,13850.6,13856.5,13868.5,11.9,13850.6,T1,1.5,15,CHOCH,TRENDING,11.4,0,0,13,0,3,1,T1
MIDCPNIFTY,2026-04-23,14:12,14:15,3,SHORT,13865.7,13877.4,13854.0,13848.1,13821.2,11.7,13854.0,T1,1.0,14,CHOCH,NEUTRAL,11.2,0,0,14,12,3,1,T1
MIDCPNIFTY,2026-04-27,11:33,11:36,3,SHORT,13897.6,13905.8,13885.3,13881.2,13832.0,8.2,13881.2,T2,2.0,10,BOS,TRENDING,7.7,0,0,11,33,0,1,T2
MIDCPNIFTY,2026-04-28,10:33,10:36,3,SHORT,13990.7,14000.8,13980.6,13975.5,13948.0,10.1,13975.5,T2,1.5,15,CHOCH,NEUTRAL,9.6,0,0,10,33,1,1,T2
MIDCPNIFTY,2026-04-28,12:15,12:24,9,LONG,13940.7,13929.1,13958.0,13963.8,13977.4,11.6,13958.0,T1,1.5,16,CHOCH,TRENDING,11.05,0,0,12,15,1,1,T1
MIDCPNIFTY,2026-04-28,13:36,13:39,3,SHORT,13958.3,13964.5,13952.1,13949.1,13932.5,6.2,13949.1,T2,1.5,15,CHOCH,NEUTRAL,5.65,0,0,13,36,1,1,T2
MIDCPNIFTY,2026-04-29,11:48,11:51,3,SHORT,14159.5,14165.1,14151.0,14148.2,14141.5,5.7,14148.2,T2,2.0,12,CHOCH,TRENDING,5.15,0,0,11,48,2,1,T2
MIDCPNIFTY,2026-04-30,11:33,11:36,3,LONG,13758.5,13750.0,13771.3,13775.6,13784.1,8.6,13775.6,T2,2.0,10,BOS,TRENDING,8.05,0,0,11,33,3,1,T2
MIDCPNIFTY,2026-04-30,12:12,12:15,3,LONG,13760.9,13758.2,13764.8,13766.0,13781.3,2.6,13766.0,T2,2.0,12,BOS,TRENDING,2.1,0,0,12,12,3,1,T2
MIDCPNIFTY,2026-04-30,13:06,13:15,9,SHORT,13796.9,13804.8,13785.0,13781.1,13712.6,7.9,13804.8,SL,-1.0,13,CHOCH,TRENDING,7.4,0,0,13,6,3,0,SL
MIDCPNIFTY,2026-04-30,14:21,14:24,3,SHORT,13825.1,13831.8,13818.5,13815.2,13780.5,6.7,13815.2,T2,1.5,14,BOS,NEUTRAL,6.15,0,0,14,21,3,1,T2
MIDCPNIFTY,2026-05-04,10:48,10:51,3,SHORT,14015.9,14025.6,14006.0,14001.1,13962.5,9.8,14001.1,T2,1.5,14,CHOCH,NEUTRAL,9.3,0,0,10,48,0,1,T2
MIDCPNIFTY,2026-05-04,12:12,12:15,3,SHORT,14049.5,14072.2,14015.5,14004.1,13962.4,22.7,14004.1,T2,2.0,14,BOS,TRENDING,22.2,0,0,12,12,0,1,T2
MIDCPNIFTY,2026-05-04,13:42,13:45,3,LONG,13874.4,13847.8,13914.3,13927.6,13954.2,26.6,13914.3,T1,1.5,12,CHOCH,TRENDING,26.1,0,0,13,42,0,1,T1
MIDCPNIFTY,2026-05-04,14:30,15:03,33,LONG,13937.4,13913.7,13972.8,13984.6,14015.4,23.6,13972.8,T1,1.5,9,BOS,TRENDING,23.15,0,0,14,30,0,1,T1
MIDCPNIFTY,2026-05-05,11:03,11:12,9,LONG,13889.9,13869.4,13920.6,13930.9,13952.1,20.5,13920.6,T1,1.5,15,CHOCH,TRENDING,20.0,0,0,11,3,1,1,T1
MIDCPNIFTY,2026-05-05,12:39,12:48,9,LONG,13925.5,13907.8,13952.1,13961.0,13999.0,17.8,13961.0,T2,2.0,13,CHOCH,TRENDING,17.25,0,0,12,39,1,1,T2
MIDCPNIFTY,2026-05-05,13:54,14:06,12,SHORT,13974.5,13995.4,13943.2,13932.8,13912.0,20.9,13943.2,T1,1.5,14,CHOCH,TRENDING,20.35,0,0,13,54,1,1,T1
MIDCPNIFTY,2026-05-06,13:09,13:15,6,LONG,14162.5,14137.0,14200.7,14213.4,14238.9,25.4,14200.7,T1,1.5,16,CHOCH,TRENDING,24.95,0,0,13,9,2,1,T1
MIDCPNIFTY,2026-05-08,13:24,13:27,3,LONG,14520.3,14505.5,14542.6,14550.0,14570.2,14.8,14550.0,T2,2.0,12,CHOCH,TRENDING,14.35,0,0,13,24,4,1,T2
MIDCPNIFTY,2026-05-11,12:33,12:36,3,SHORT,14396.1,14406.3,14385.9,14380.8,14366.4,10.2,14380.8,T2,1.5,13,CHOCH,NEUTRAL,9.7,0,0,12,33,0,1,T2
MIDCPNIFTY,2026-05-11,14:45,14:48,3,SHORT,14459.8,14462.3,14457.3,14456.0,14394.3,2.5,14456.0,T2,1.5,13,CHOCH,NEUTRAL,1.05,0,0,14,45,0,1,T2
MIDCPNIFTY,2026-05-12,11:39,11:42,3,LONG,14177.9,14168.9,14191.5,14196.0,14224.9,9.1,14196.0,T2,2.0,13,CHOCH,TRENDING,8.55,0,0,11,39,1,1,T2
MIDCPNIFTY,2026-05-12,13:18,13:42,24,LONG,14156.2,14132.1,14192.5,14204.5,14228.7,24.1,14132.1,SL,-1.0,16,CHOCH,TRENDING,23.65,0,0,13,18,1,0,SL
